s_m,x_m,y_m,target_speed_mps,mission,direction
125.8947,-35.1564,0.3217,0.000,NORMAL,1
126.1509,-34.9478,0.1731,0.000,NORMAL,1
126.4071,-34.7392,0.0244,0.000,NORMAL,1
126.6589,-34.5576,-0.1501,0.000,NORMAL,1
126.9106,-34.3761,-0.3246,0.000,NORMAL,1
127.1624,-34.1945,-0.4990,0.000,NORMAL,1
127.4142,-34.0130,-0.6735,0.000,NORMAL,1
127.7005,-33.8543,-0.9118,0.000,NORMAL,1
127.9868,-33.6956,-1.1500,0.000,NORMAL,1
128.2730,-33.5369,-1.3882,0.000,NORMAL,1
128.5593,-33.3782,-1.6265,0.000,NORMAL,1
128.8377,-33.2507,-1.8740,0.000,NORMAL,1
129.1161,-33.1232,-2.1215,0.000,NORMAL,1
129.3945,-32.9957,-2.3690,0.000,NORMAL,1
129.6395,-32.8920,-2.5909,0.000,NORMAL,1
129.8845,-32.7883,-2.8129,0.000,NORMAL,1
130.1294,-32.6846,-3.0348,0.000,NORMAL,1
130.3619,-32.6446,-3.2637,0.000,NORMAL,1
130.5943,-32.6047,-3.4927,0.000,NORMAL,1
130.8267,-32.5647,-3.7217,0.000,NORMAL,1
131.0591,-32.5247,-3.9506,0.000,NORMAL,1
131.3210,-32.5026,-4.2115,0.000,NORMAL,1
131.5828,-32.4806,-4.4725,0.000,NORMAL,1
131.8447,-32.4585,-4.7334,0.000,NORMAL,1
132.0933,-32.4738,-4.9816,0.000,NORMAL,1
132.3420,-32.4890,-5.2297,0.000,NORMAL,1
132.5906,-32.5042,-5.4779,0.000,NORMAL,1
132.8393,-32.5195,-5.7261,0.000,NORMAL,1
133.1016,-32.5666,-5.9842,0.000,NORMAL,1
133.3640,-32.6136,-6.2424,0.000,NORMAL,1
133.6264,-32.6607,-6.5005,0.000,NORMAL,1
133.8743,-32.6925,-6.7464,0.000,NORMAL,1
134.1223,-32.7244,-6.9922,0.000,NORMAL,1
134.3702,-32.7562,-7.2381,0.000,NORMAL,1
134.6443,-32.8268,-7.5030,0.000,NORMAL,1
134.9185,-32.8973,-7.7679,0.000,NORMAL,1
135.1926,-32.9679,-8.0328,0.000,NORMAL,1
135.4313,-33.0486,-8.2574,0.000,NORMAL,1
135.6699,-33.1294,-8.4820,0.000,NORMAL,1
135.9086,-33.2101,-8.7066,0.000,NORMAL,1
136.1556,-33.2830,-8.9425,0.000,NORMAL,1
136.4025,-33.3560,-9.1784,0.000,NORMAL,1
136.6494,-33.4290,-9.4144,0.000,NORMAL,1
136.8964,-33.5019,-9.6503,0.000,NORMAL,1
137.1284,-33.5791,-9.8691,0.000,NORMAL,1
137.3604,-33.6564,-10.0878,0.000,NORMAL,1
137.5924,-33.7336,-10.3066,0.000,NORMAL,1
137.8530,-33.8298,-10.5488,0.000,NORMAL,1
138.1136,-33.9260,-10.7910,0.000,NORMAL,1
138.3742,-34.0222,-11.0332,0.000,NORMAL,1
138.6582,-34.1339,-11.2943,0.000,NORMAL,1
138.9421,-34.2456,-11.5553,0.000,NORMAL,1
139.2261,-34.3573,-11.8164,0.000,NORMAL,1
139.5022,-34.4426,-12.0790,0.000,NORMAL,1
139.7784,-34.5279,-12.3417,0.000,NORMAL,1
140.0545,-34.6132,-12.6043,0.000,NORMAL,1
140.3170,-34.7240,-12.8423,0.000,NORMAL,1
140.5795,-34.8347,-13.0803,0.000,NORMAL,1
140.8420,-34.9455,-13.3183,0.000,NORMAL,1
141.1341,-35.0514,-13.5904,0.000,NORMAL,1
141.4261,-35.1574,-13.8626,0.000,NORMAL,1
141.7181,-35.2633,-14.1347,0.000,NORMAL,1
141.9554,-35.3595,-14.3516,0.000,NORMAL,1
142.1927,-35.4556,-14.5686,0.000,NORMAL,1
142.4300,-35.5518,-14.7855,0.000,NORMAL,1
142.6826,-35.6481,-15.0191,0.000,NORMAL,1
142.9352,-35.7444,-15.2526,0.000,NORMAL,1
143.1879,-35.8407,-15.4862,0.000,NORMAL,1
143.4405,-35.9370,-15.7197,0.000,NORMAL,1
143.6549,-36.0253,-15.9151,0.000,NORMAL,1
143.8693,-36.1137,-16.1104,0.000,NORMAL,1
144.0837,-36.2020,-16.3058,0.000,NORMAL,1
144.3665,-36.3110,-16.5667,0.000,NORMAL,1
144.6492,-36.4201,-16.8275,0.000,NORMAL,1
144.9319,-36.5291,-17.0884,0.000,NORMAL,1
145.2007,-36.6103,-17.3447,0.000,NORMAL,1
145.4696,-36.6916,-17.6009,0.000,NORMAL,1
145.7384,-36.7729,-17.8571,0.000,NORMAL,1
146.0072,-36.8541,-18.1134,0.000,NORMAL,1
146.2107,-36.9486,-18.2937,0.000,NORMAL,1
146.4143,-37.0431,-18.4739,0.000,NORMAL,1
146.6178,-37.1376,-18.6542,0.000,NORMAL,1
146.8964,-37.2394,-18.9136,0.000,NORMAL,1
147.1751,-37.3412,-19.1729,0.000,NORMAL,1
147.4537,-37.4430,-19.4323,0.000,NORMAL,1
147.6941,-37.5403,-19.6521,0.000,NORMAL,1
147.9345,-37.6376,-19.8719,0.000,NORMAL,1
148.1748,-37.7349,-20.0917,0.000,NORMAL,1
148.4360,-37.8371,-20.3320,0.000,NORMAL,1
148.6971,-37.9393,-20.5723,0.000,NORMAL,1
148.9582,-38.0415,-20.8126,0.000,NORMAL,1
149.2548,-38.1472,-21.0897,0.000,NORMAL,1
149.5513,-38.2528,-21.3668,0.000,NORMAL,1
149.8479,-38.3585,-21.6439,0.000,NORMAL,1
150.1257,-38.4564,-21.9039,0.000,NORMAL,1
150.4036,-38.5542,-22.1639,0.000,NORMAL,1
150.6814,-38.6520,-22.4240,0.000,NORMAL,1
150.9592,-38.7499,-22.6840,0.000,NORMAL,1
151.2192,-38.8481,-22.9247,0.000,NORMAL,1
151.4792,-38.9464,-23.1654,0.000,NORMAL,1
151.7392,-39.0446,-23.4062,0.000,NORMAL,1
151.9992,-39.1429,-23.6469,0.000,NORMAL,1
152.2592,-39.2411,-23.8876,0.000,NORMAL,1
152.5192,-39.3394,-24.1283,0.000,NORMAL,1
152.7880,-39.4160,-24.3860,0.000,NORMAL,1
153.0568,-39.4927,-24.6436,0.000,NORMAL,1
153.3256,-39.5693,-24.9013,0.000,NORMAL,1
153.6217,-39.6884,-25.1723,0.000,NORMAL,1
153.9177,-39.8076,-25.4433,0.000,NORMAL,1
154.2137,-39.9267,-25.7143,0.000,NORMAL,1
154.4905,-40.0242,-25.9733,0.000,NORMAL,1
154.7672,-40.1217,-26.2322,0.000,NORMAL,1
155.0439,-40.2192,-26.4912,0.000,NORMAL,1
155.3244,-40.3069,-26.7576,0.000,NORMAL,1
155.6048,-40.3945,-27.0241,0.000,NORMAL,1
155.8853,-40.4822,-27.2905,0.000,NORMAL,1
156.1530,-40.5905,-27.5353,0.000,NORMAL,1
156.4207,-40.6989,-27.7800,0.000,NORMAL,1
156.6883,-40.8072,-28.0248,0.000,NORMAL,1
156.9371,-40.8950,-28.2575,0.000,NORMAL,1
157.1858,-40.9827,-28.4903,0.000,NORMAL,1
157.4345,-41.0705,-28.7230,0.000,NORMAL,1
157.6985,-41.1658,-28.9691,0.000,NORMAL,1
157.9624,-41.2611,-29.2153,0.000,NORMAL,1
158.2264,-41.3564,-29.4614,0.000,NORMAL,1
158.4490,-41.4505,-29.6631,0.000,NORMAL,1
158.6716,-41.5447,-29.8649,0.000,NORMAL,1
158.8942,-41.6388,-30.0666,0.000,NORMAL,1
159.1643,-41.7528,-30.3114,0.000,NORMAL,1
159.4343,-41.8668,-30.5563,0.000,NORMAL,1
159.7044,-41.9808,-30.8011,0.000,NORMAL,1
159.9967,-42.0780,-31.0768,0.000,NORMAL,1
160.2890,-42.1751,-31.3524,0.000,NORMAL,1
160.5812,-42.2722,-31.6281,0.000,NORMAL,1
160.8735,-42.3694,-31.9037,0.000,NORMAL,1
161.1556,-42.4660,-32.1688,0.000,NORMAL,1
161.4378,-42.5625,-32.4339,0.000,NORMAL,1
161.7199,-42.6591,-32.6990,0.000,NORMAL,1
162.0076,-42.7676,-32.9654,0.000,NORMAL,1
162.2952,-42.8762,-33.2318,0.000,NORMAL,1
162.5829,-42.9847,-33.4982,0.000,NORMAL,1
162.8793,-43.1050,-33.7690,0.000,NORMAL,1
163.1756,-43.2254,-34.0399,0.000,NORMAL,1
163.4720,-43.3457,-34.3107,0.000,NORMAL,1
163.7190,-43.4432,-34.5377,0.000,NORMAL,1
163.9661,-43.5407,-34.7647,0.000,NORMAL,1
164.2131,-43.6382,-34.9917,0.000,NORMAL,1
164.4841,-43.7390,-35.2433,0.000,NORMAL,1
164.7551,-43.8398,-35.4948,0.000,NORMAL,1
165.0261,-43.9406,-35.7463,0.000,NORMAL,1
165.2971,-44.0414,-35.9979,0.000,NORMAL,1
165.5266,-44.1299,-36.2097,0.000,NORMAL,1
165.7561,-44.2183,-36.4215,0.000,NORMAL,1
165.9856,-44.3068,-36.6332,0.000,NORMAL,1
166.2151,-44.3952,-36.8450,0.000,NORMAL,1
166.4921,-44.5090,-37.0975,0.000,NORMAL,1
166.7690,-44.6227,-37.3499,0.000,NORMAL,1
167.0459,-44.7365,-37.6024,0.000,NORMAL,1
167.2751,-44.8234,-37.8145,0.000,NORMAL,1
167.5043,-44.9104,-38.0266,0.000,NORMAL,1
167.7335,-44.9973,-38.2386,0.000,NORMAL,1
167.9627,-45.0842,-38.4507,0.000,NORMAL,1
168.2114,-45.1717,-38.6835,0.000,NORMAL,1
168.4601,-45.2592,-38.9163,0.000,NORMAL,1
168.7088,-45.3467,-39.1491,0.000,NORMAL,1
168.9801,-45.4600,-39.3956,0.000,NORMAL,1
169.2513,-45.5732,-39.6421,0.000,NORMAL,1
169.5226,-45.6865,-39.8886,0.000,NORMAL,1
169.7900,-45.7854,-40.1371,0.000,NORMAL,1
170.0575,-45.8844,-40.3855,0.000,NORMAL,1
170.3249,-45.9833,-40.6340,0.000,NORMAL,1
170.5750,-46.0697,-40.8687,0.000,NORMAL,1
170.8251,-46.1562,-41.1033,0.000,NORMAL,1
171.0752,-46.2426,-41.3380,0.000,NORMAL,1
171.3027,-46.3323,-41.5472,0.000,NORMAL,1
171.5303,-46.4220,-41.7563,0.000,NORMAL,1
171.7579,-46.5118,-41.9654,0.000,NORMAL,1
171.9855,-46.6015,-42.1746,0.000,NORMAL,1
172.2594,-46.7080,-42.4269,0.000,NORMAL,1
172.5333,-46.8145,-42.6793,0.000,NORMAL,1
172.8072,-46.9210,-42.9316,0.000,NORMAL,1
173.0375,-47.0138,-43.1425,0.000,NORMAL,1
173.2679,-47.1065,-43.3534,0.000,NORMAL,1
173.4983,-47.1993,-43.5642,0.000,NORMAL,1
173.7287,-47.2921,-43.7751,0.000,NORMAL,1
173.9463,-47.3717,-43.9776,0.000,NORMAL,1
174.1639,-47.4514,-44.1801,0.000,NORMAL,1
174.3815,-47.5310,-44.3826,0.000,NORMAL,1
174.6195,-47.6353,-44.5966,0.000,NORMAL,1
174.8576,-47.7395,-44.8106,0.000,NORMAL,1
175.0956,-47.8438,-45.0246,0.000,NORMAL,1
175.3567,-47.9490,-45.2635,0.000,NORMAL,1
175.6177,-48.0542,-45.5024,0.000,NORMAL,1
175.8787,-48.1594,-45.7413,0.000,NORMAL,1
176.1623,-48.2987,-45.9883,0.000,NORMAL,1
176.4458,-48.4380,-46.2352,0.000,NORMAL,1
176.7294,-48.5773,-46.4822,0.000,NORMAL,1
176.9587,-48.6844,-46.6850,0.000,NORMAL,1
177.1880,-48.7916,-46.8877,0.000,NORMAL,1
177.4173,-48.8987,-47.0904,0.000,NORMAL,1
177.6466,-49.0058,-47.2932,0.000,NORMAL,1
177.8821,-49.1533,-47.4767,0.000,NORMAL,1
178.1175,-49.3009,-47.6602,0.000,NORMAL,1
178.3530,-49.4484,-47.8437,0.000,NORMAL,1
178.5921,-49.6238,-48.0063,0.000,NORMAL,1
178.8313,-49.7992,-48.1688,0.000,NORMAL,1
179.0704,-49.9746,-48.3314,0.000,NORMAL,1
179.3016,-50.1733,-48.4495,0.000,NORMAL,1
179.5328,-50.3721,-48.5677,0.000,NORMAL,1
179.7640,-50.5709,-48.6858,0.000,NORMAL,1
179.9952,-50.7696,-48.8039,0.000,NORMAL,1
180.2319,-50.9926,-48.8829,0.000,NORMAL,1
180.4685,-51.2157,-48.9620,0.000,NORMAL,1
180.7051,-51.4387,-49.0410,0.000,NORMAL,1
180.9418,-51.6618,-49.1200,0.000,NORMAL,1
181.2154,-51.9350,-49.1043,0.000,NORMAL,1
181.4890,-52.2081,-49.0886,0.000,NORMAL,1
181.7853,-52.4965,-49.0207,0.000,NORMAL,1
182.0816,-52.7850,-48.9528,0.000,NORMAL,1
182.3779,-53.0734,-48.8850,0.000,NORMAL,1
182.6742,-53.3618,-48.8171,0.000,NORMAL,1
182.9065,-53.5699,-48.7138,0.000,NORMAL,1
183.1387,-53.7779,-48.6106,0.000,NORMAL,1
183.3710,-53.9860,-48.5073,0.000,NORMAL,1
183.6033,-54.1940,-48.4040,0.000,NORMAL,1
183.8858,-54.4322,-48.2521,0.000,NORMAL,1
184.1683,-54.6704,-48.1002,0.000,NORMAL,1
184.4508,-54.9086,-47.9483,0.000,NORMAL,1
184.7325,-55.1359,-47.7819,0.000,NORMAL,1
185.0142,-55.3632,-47.6155,0.000,NORMAL,1
185.2959,-55.5905,-47.4491,0.000,NORMAL,1
185.5267,-55.7683,-47.3021,0.000,NORMAL,1
185.7574,-55.9462,-47.1550,0.000,NORMAL,1
185.9882,-56.1241,-47.0080,0.000,NORMAL,1
186.2190,-56.3019,-46.8609,0.000,NORMAL,1
186.4539,-56.4539,-46.6818,0.000,NORMAL,1
186.6888,-56.6059,-46.5026,0.000,NORMAL,1
186.9238,-56.7578,-46.3235,0.000,NORMAL,1
187.1587,-56.9098,-46.1443,0.000,NORMAL,1
187.4333,-57.0192,-45.8925,0.000,NORMAL,1
187.7078,-57.1287,-45.6407,0.000,NORMAL,1
187.9960,-57.2527,-45.3805,0.000,NORMAL,1
188.2842,-57.3767,-45.1204,0.000,NORMAL,1
188.5724,-57.5007,-44.8603,0.000,NORMAL,1
188.8606,-57.6247,-44.6001,0.000,NORMAL,1
189.0946,-57.6664,-44.3698,0.000,NORMAL,1
189.3286,-57.7081,-44.1395,0.000,NORMAL,1
189.5626,-57.7497,-43.9093,0.000,NORMAL,1
189.7966,-57.7914,-43.6790,0.000,NORMAL,1
190.0424,-57.8484,-43.4399,0.000,NORMAL,1
190.2882,-57.9055,-43.2009,0.000,NORMAL,1
190.5526,-57.9630,-42.9428,0.000,NORMAL,1
190.8170,-58.0206,-42.6847,0.000,NORMAL,1
191.0815,-58.0781,-42.4266,0.000,NORMAL,1
191.3459,-58.1356,-42.1685,0.000,NORMAL,1
191.5911,-58.1206,-41.9238,0.000,NORMAL,1
191.8362,-58.1055,-41.6791,0.000,NORMAL,1
192.0814,-58.0905,-41.4344,0.000,NORMAL,1
192.3265,-58.0755,-41.1897,0.000,NORMAL,1
192.6159,-58.0463,-40.9018,0.000,NORMAL,1
192.9052,-58.0171,-40.6140,0.000,NORMAL,1
193.1946,-57.9879,-40.3261,0.000,NORMAL,1
193.4289,-57.9611,-40.0933,0.000,NORMAL,1
193.6632,-57.9342,-39.8606,0.000,NORMAL,1
193.8975,-57.9074,-39.6278,0.000,NORMAL,1
194.1318,-57.8805,-39.3950,0.000,NORMAL,1
194.3713,-57.8882,-39.1557,0.000,NORMAL,1
194.6108,-57.8960,-38.9163,0.000,NORMAL,1
194.8502,-57.9037,-38.6770,0.000,NORMAL,1
195.1067,-57.8588,-38.4245,0.000,NORMAL,1
195.3632,-57.8138,-38.1719,0.000,NORMAL,1
195.6197,-57.7689,-37.9194,0.000,NORMAL,1
195.8542,-57.7689,-37.6849,0.000,NORMAL,1
196.0887,-57.7690,-37.4504,0.000,NORMAL,1
196.3232,-57.7690,-37.2159,0.000,NORMAL,1
196.5515,-57.7640,-36.9877,0.000,NORMAL,1
196.7797,-57.7591,-36.7595,0.000,NORMAL,1
197.0079,-57.7541,-36.5314,0.000,NORMAL,1
197.2361,-57.7491,-36.3032,0.000,NORMAL,1
197.5330,-57.7651,-36.0068,0.000,NORMAL,1
197.8298,-57.7812,-35.7104,0.000,NORMAL,1
198.1266,-57.7972,-35.4140,0.000,NORMAL,1
198.3805,-57.8474,-35.1652,0.000,NORMAL,1
198.6343,-57.8976,-34.9163,0.000,NORMAL,1
198.8882,-57.9478,-34.6675,0.000,NORMAL,1
199.1183,-58.0154,-34.4475,0.000,NORMAL,1
199.3485,-58.0831,-34.2275,0.000,NORMAL,1
199.5787,-58.1507,-34.0075,0.000,NORMAL,1
199.8088,-58.2183,-33.7875,0.000,NORMAL,1
200.0397,-58.3022,-33.5724,0.000,NORMAL,1
200.2706,-58.3862,-33.3573,0.000,NORMAL,1
200.5015,-58.4701,-33.1422,0.000,NORMAL,1
200.7324,-58.5540,-32.9271,0.000,NORMAL,1
200.9733,-58.6486,-32.7055,0.000,NORMAL,1
201.2143,-58.7433,-32.4839,0.000,NORMAL,1
201.4553,-58.8379,-32.2623,0.000,NORMAL,1
201.7340,-58.9854,-32.0258,0.000,NORMAL,1
202.0127,-59.1329,-31.7893,0.000,NORMAL,1
202.2914,-59.2804,-31.5528,0.000,NORMAL,1
202.5900,-59.4635,-31.3171,0.000,NORMAL,1
202.8885,-59.6467,-31.0813,0.000,NORMAL,1
203.1246,-59.8064,-30.9074,0.000,NORMAL,1
203.3607,-59.9660,-30.7334,0.000,NORMAL,1
203.5968,-60.1257,-30.5595,0.000,NORMAL,1
203.8885,-60.3653,-30.3931,0.000,NORMAL,1
204.1802,-60.6049,-30.2268,0.000,NORMAL,1
204.4719,-60.8445,-30.0605,0.000,NORMAL,1
204.7636,-61.0841,-29.8941,0.000,NORMAL,1
205.0164,-61.3009,-29.7639,0.000,NORMAL,1
205.2693,-61.5176,-29.6337,0.000,NORMAL,1
205.5222,-61.7344,-29.5035,0.000,NORMAL,1
205.7845,-61.9663,-29.3808,0.000,NORMAL,1
206.0468,-62.1982,-29.2582,0.000,NORMAL,1
206.3092,-62.4301,-29.1355,0.000,NORMAL,1
206.5715,-62.6620,-29.0129,0.000,NORMAL,1
206.8156,-62.8976,-28.9489,0.000,NORMAL,1
207.0597,-63.1332,-28.8849,0.000,NORMAL,1
207.3039,-63.3687,-28.8209,0.000,NORMAL,1
207.5480,-63.6043,-28.7569,0.000,NORMAL,1
207.7797,-63.8280,-28.6961,0.000,NORMAL,1
208.0115,-64.0516,-28.6353,0.000,NORMAL,1
208.2433,-64.2752,-28.5745,0.000,NORMAL,1
208.4750,-64.4989,-28.5137,0.000,NORMAL,1
208.7512,-64.7732,-28.4817,0.000,NORMAL,1
209.0274,-65.0476,-28.4496,0.000,NORMAL,1
209.3036,-65.3219,-28.4176,0.000,NORMAL,1
209.5331,-65.5511,-28.4287,0.000,NORMAL,1
209.7626,-65.7804,-28.4398,0.000,NORMAL,1
209.9921,-66.0096,-28.4509,0.000,NORMAL,1
210.2433,-66.2602,-28.4672,0.000,NORMAL,1
210.4944,-66.5108,-28.4836,0.000,NORMAL,1
210.7455,-66.7614,-28.4999,0.000,NORMAL,1
210.9707,-66.9857,-28.5199,0.000,NORMAL,1
211.1959,-67.2100,-28.5399,0.000,NORMAL,1
211.4211,-67.4343,-28.5599,0.000,NORMAL,1
211.6660,-67.6759,-28.6003,0.000,NORMAL,1
211.9110,-67.9175,-28.6407,0.000,NORMAL,1
212.1559,-68.1590,-28.6812,0.000,NORMAL,1
212.4008,-68.4006,-28.7216,0.000,NORMAL,1
212.6818,-68.6782,-28.7652,0.000,NORMAL,1
212.9628,-68.9558,-28.8088,0.000,NORMAL,1
213.1990,-69.1885,-28.8492,0.000,NORMAL,1
213.4351,-69.4211,-28.8895,0.000,NORMAL,1
213.6713,-69.6538,-28.9299,0.000,NORMAL,1
213.9262,-69.9083,-28.9460,0.000,NORMAL,1
214.1812,-70.1627,-28.9622,0.000,NORMAL,1
214.4362,-70.4172,-28.9783,0.000,NORMAL,1
214.7310,-70.7120,-28.9758,0.000,NORMAL,1
215.0258,-71.0068,-28.9734,0.000,NORMAL,1
215.3206,-71.3016,-28.9709,0.000,NORMAL,1
215.5808,-71.5616,-28.9610,0.000,NORMAL,1
215.8411,-71.8217,-28.9510,0.000,NORMAL,1
216.1013,-72.0817,-28.9411,0.000,NORMAL,1
216.3615,-72.3417,-28.9311,0.000,NORMAL,1
216.5798,-72.5565,-28.8922,0.000,NORMAL,1
216.7980,-72.7712,-28.8532,0.000,NORMAL,1
217.0163,-72.9860,-28.8143,0.000,NORMAL,1
217.3044,-73.2627,-28.7340,0.000,NORMAL,1
217.5925,-73.5393,-28.6536,0.000,NORMAL,1
217.8806,-73.8160,-28.5733,0.000,NORMAL,1
218.1370,-74.0563,-28.4839,0.000,NORMAL,1
218.3933,-74.2965,-28.3944,0.000,NORMAL,1
218.6497,-74.5368,-28.3049,0.000,NORMAL,1
218.9061,-74.7771,-28.2155,0.000,NORMAL,1
219.1569,-74.9908,-28.0842,0.000,NORMAL,1
219.4076,-75.2044,-27.9530,0.000,NORMAL,1
219.6583,-75.4180,-27.8218,0.000,NORMAL,1
219.9091,-75.6317,-27.6905,0.000,NORMAL,1
220.1844,-75.8321,-27.5018,0.000,NORMAL,1
220.4596,-76.0326,-27.3131,0.000,NORMAL,1
220.7349,-76.2330,-27.1244,0.000,NORMAL,1
221.0102,-76.4334,-26.9357,0.000,NORMAL,1
221.2653,-76.6026,-26.7448,0.000,NORMAL,1
221.5204,-76.7719,-26.5539,0.000,NORMAL,1
221.7755,-76.9411,-26.3630,0.000,NORMAL,1
222.0306,-77.1103,-26.1721,0.000,NORMAL,1
222.2740,-77.2482,-25.9716,0.000,NORMAL,1
222.5173,-77.3861,-25.7711,0.000,NORMAL,1
222.7606,-77.5240,-25.5707,0.000,NORMAL,1
223.0039,-77.6619,-25.3702,0.000,NORMAL,1
223.2393,-77.7883,-25.1716,0.000,NORMAL,1
223.4747,-77.9147,-24.9731,0.000,NORMAL,1
223.7101,-78.0412,-24.7746,0.000,NORMAL,1
223.9455,-78.1676,-24.5760,0.000,NORMAL,1
224.2344,-78.2473,-24.2983,0.000,NORMAL,1
224.5233,-78.3269,-24.0206,0.000,NORMAL,1
224.8122,-78.4066,-23.7429,0.000,NORMAL,1
225.1099,-78.4948,-23.4585,0.000,NORMAL,1
225.4077,-78.5829,-23.1741,0.000,NORMAL,1
225.7054,-78.6711,-22.8897,0.000,NORMAL,1
225.9949,-78.7326,-22.6069,0.000,NORMAL,1
226.2843,-78.7940,-22.3240,0.000,NORMAL,1
226.5737,-78.8555,-22.0412,0.000,NORMAL,1
226.8630,-78.8731,-21.7525,0.000,NORMAL,1
227.1523,-78.8907,-21.4637,0.000,NORMAL,1
227.4415,-78.9083,-21.1750,0.000,NORMAL,1
227.7143,-78.8881,-20.9030,0.000,NORMAL,1
227.9870,-78.8680,-20.6310,0.000,NORMAL,1
228.2598,-78.8478,-20.3590,0.000,NORMAL,1
228.5506,-78.7738,-20.0777,0.000,NORMAL,1
228.8415,-78.6998,-19.7965,0.000,NORMAL,1
229.1323,-78.6258,-19.5152,0.000,NORMAL,1
229.3760,-78.5809,-19.2757,0.000,NORMAL,1
229.6197,-78.5359,-19.0361,0.000,NORMAL,1
229.8634,-78.4910,-18.7966,0.000,NORMAL,1
230.1136,-78.3785,-18.5731,0.000,NORMAL,1
230.3639,-78.2660,-18.3496,0.000,NORMAL,1
230.6141,-78.1535,-18.1261,0.000,NORMAL,1
230.8643,-78.0410,-17.9026,0.000,NORMAL,1
231.1187,-77.8991,-17.6915,0.000,NORMAL,1
231.3730,-77.7571,-17.4804,0.000,NORMAL,1
231.6274,-77.6152,-17.2694,0.000,NORMAL,1
231.8817,-77.4733,-17.0583,0.000,NORMAL,1
232.1512,-77.2703,-16.8811,0.000,NORMAL,1
232.4206,-77.0674,-16.7038,0.000,NORMAL,1
232.6901,-76.8644,-16.5266,0.000,NORMAL,1
232.9459,-76.6427,-16.3989,0.000,NORMAL,1
233.2018,-76.4211,-16.2711,0.000,NORMAL,1
233.4576,-76.1994,-16.1434,0.000,NORMAL,1
233.6997,-75.9809,-16.0393,0.000,NORMAL,1
233.9417,-75.7623,-15.9352,0.000,NORMAL,1
234.1838,-75.5437,-15.8311,0.000,NORMAL,1
234.4259,-75.3252,-15.7270,0.000,NORMAL,1
234.6635,-75.0907,-15.6891,0.000,NORMAL,1
234.9010,-74.8561,-15.6513,0.000,NORMAL,1
235.1386,-74.6216,-15.6135,0.000,NORMAL,1
235.3761,-74.3871,-15.5756,0.000,NORMAL,1
235.6056,-74.1577,-15.5697,0.000,NORMAL,1
235.8351,-73.9283,-15.5639,0.000,NORMAL,1
236.0646,-73.6989,-15.5580,0.000,NORMAL,1
236.2940,-73.4695,-15.5522,0.000,NORMAL,1
236.5642,-73.1997,-15.5665,0.000,NORMAL,1
236.8345,-72.9298,-15.5809,0.000,NORMAL,1
237.1047,-72.6600,-15.5952,0.000,NORMAL,1
237.3688,-72.3968,-15.5722,0.000,NORMAL,1
237.6330,-72.1337,-15.5492,0.000,NORMAL,1
237.8972,-71.8705,-15.5262,0.000,NORMAL,1
238.1516,-71.6164,-15.5396,0.000,NORMAL,1
238.4061,-71.3623,-15.5529,0.000,NORMAL,1
238.6605,-71.1082,-15.5663,0.000,NORMAL,1
238.9015,-70.8707,-15.6071,0.000,NORMAL,1
239.1425,-70.6332,-15.6479,0.000,NORMAL,1
239.3835,-70.3957,-15.6886,0.000,NORMAL,1
239.6244,-70.1582,-15.7294,0.000,NORMAL,1
239.8495,-69.9394,-15.7820,0.000,NORMAL,1
240.0745,-69.7206,-15.8347,0.000,NORMAL,1
240.2996,-69.5018,-15.8873,0.000,NORMAL,1
240.5246,-69.2830,-15.9400,0.000,NORMAL,1
240.7929,-69.0212,-15.9987,0.000,NORMAL,1
241.0612,-68.7594,-16.0574,0.000,NORMAL,1
241.3295,-68.4976,-16.1161,0.000,NORMAL,1
241.5548,-68.2800,-16.1745,0.000,NORMAL,1
241.7801,-68.0624,-16.2328,0.000,NORMAL,1
242.0054,-67.8448,-16.2911,0.000,NORMAL,1
242.2307,-67.6272,-16.3495,0.000,NORMAL,1
242.4973,-67.3714,-16.4248,0.000,NORMAL,1
242.7640,-67.1155,-16.5000,0.000,NORMAL,1
243.0307,-66.8597,-16.5753,0.000,NORMAL,1
243.3045,-66.5892,-16.6173,0.000,NORMAL,1
243.5782,-66.3186,-16.6593,0.000,NORMAL,1
243.8520,-66.0481,-16.7013,0.000,NORMAL,1
244.0794,-65.8315,-16.7705,0.000,NORMAL,1
244.3068,-65.6149,-16.8398,0.000,NORMAL,1
244.5342,-65.3983,-16.9090,0.000,NORMAL,1
244.7616,-65.1817,-16.9782,0.000,NORMAL,1
245.0448,-64.9044,-17.0356,0.000,NORMAL,1
245.3279,-64.6271,-17.0930,0.000,NORMAL,1
245.6111,-64.3498,-17.1504,0.000,NORMAL,1
245.8303,-64.1370,-17.2032,0.000,NORMAL,1
246.0495,-63.9243,-17.2559,0.000,NORMAL,1
246.2688,-63.7115,-17.3087,0.000,NORMAL,1
246.4984,-63.4858,-17.3513,0.000,NORMAL,1
246.7280,-63.2602,-17.3938,0.000,NORMAL,1
246.9576,-63.0346,-17.4364,0.000,NORMAL,1
247.1873,-62.8089,-17.4789,0.000,NORMAL,1
247.4654,-62.5404,-17.5517,0.000,NORMAL,1
247.7436,-62.2720,-17.6244,0.000,NORMAL,1
248.0217,-62.0035,-17.6972,0.000,NORMAL,1
248.2968,-61.7378,-17.7687,0.000,NORMAL,1
248.5720,-61.4722,-17.8402,0.000,NORMAL,1
248.8471,-61.2065,-17.9117,0.000,NORMAL,1
